product_id,name,description,final_price,variants_final_prices,image,sameDay
PROD-0057,925 Sterling Silver Personalized Mothers Ring,—,,"Ring Size: 10 • Main Stone Colo: 2 Names Silver — ₦93,900 | Ring Size: 11 • Main Stone Colo: 2 Names Silver — ₦93,900 | Ring Size: 5 5 • Main Stone Colo: 2 Names Silver — ₦93,900 | Ring Size: 5 5 • Main Stone Colo: 3 Names Silver — ₦105,000 | Ring Size: 5 5 • Main Stone Colo: 4 Names Silver — ₦104,900 | Ring Size: 5 • Main Stone Colo: 2 Names Silver — ₦93,900 | Ring Size: 5 • Main Stone Colo: 3 Names Silver — ₦105,000 | Ring Size: 6 5 • Main Stone Colo: 2 Names Silver — ₦93,900 | Ring Size: 6 5 • Main Stone Colo: 3 Names Silver — ₦105,000 | Ring Size: 6 • Main Stone Colo: 2 Names Silver — ₦93,900 | Ring Size: 6 • Main Stone Colo: 3 Names Silver — ₦105,000 | Ring Size: 6 • Main Stone Colo: 4 Names Silver — ₦104,900 | Ring Size: 7 5 • Main Stone Colo: 2 Names Silver — ₦93,900 | Ring Size: 7 5 • Main Stone Colo: 3 Names Silver — ₦105,000 | Ring Size: 7 5 • Main Stone Colo: 4 Names Silver — ₦104,900 | Ring Size: 7 • Main Stone Colo: 2 Names Silver — ₦93,900 | Ring Size: 7 • Main Stone Colo: 3 Names Silver — ₦105,000 | Ring Size: 7 • Main Stone Colo: 4 Names Silver — ₦104,900 | Ring Size: 8 5 • Main Stone Colo: 2 Names Silver — ₦93,900 | Ring Size: 8 5 • Main Stone Colo: 4 Names Silver — ₦104,900 | Ring Size: 8 • Main Stone Colo: 2 Names Silver — ₦93,900 | Ring Size: 8 • Main Stone Colo: 3 Names Silver — ₦105,000 | Ring Size: 8 • Main Stone Colo: 4 Names Silver — ₦104,900 | Ring Size: 9 • Main Stone Colo: 2 Names Silver — ₦93,900 | Ring Size: 9 • Main Stone Colo: 4 Names Silver — ₦104,900",https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,false
PROD-0058,925 Sterling Silver Personalized Name Engraved,—,"₦93,900",,https://i.ibb.co/dsf9NDSR/0060-925-sterling-silver-personalized-name-engraved-but-webp.webp,false
PROD-0059,925 Sterling Silver Rolo Chain Necklace – 20″ 2mm,925 Sterling Silver 20″ 2mm Rolo Chain Necklace with lobster claw clasp **necklace is new **comes gift boxed,"₦42,900",,https://i.ibb.co/MYGKqvQ/0061-925-sterling-silver-rolo-chain-necklace-20-2mm-new-jpg.jpg,false
PROD-0060,Anniversary Family Ring Engrave Names Custom 4,—,,"Ring Size: 10 — ₦160,500 | Ring Size: 5 — ₦160,500 | Ring Size: 6 — ₦160,500 | Ring Size: 7 — ₦160,500 | Ring Size: 8 — ₦160,500 | Ring Size: 9 — ₦160,500",https://i.ibb.co/Zpjw6Sd2/0062-anniversary-family-ring-engrave-names-custom-4-bir-webp.webp,false
PROD-0061,Army Woodland Green Camo Men's Small Short Coat,Army Woodland Green Camo Men’s Small Short Coat US Military Combat,"₦57,500",,https://i.ibb.co/Hfn8vWht/0063-army-woodland-green-camo-mens-small-short-coat-us-jpg.jpg,false
PROD-0062,Asian Dishes [chinese],"Product Name: Chinese & Asian Combo Feast 🍜🥢🍚 Description:Experience the bold, rich flavors of Asia with our Chinese & Asian Combo Feast – a delicious medley featuring all your favorites in one mouthwatering set! This combo includes:🥡 General Tso’s Chicken – crispy chicken glazed in a sweet & spicy sauce, topped with fresh green onions🍜 Savory Lo Mein Noodles – tossed with crunchy vegetables and rich soy-garlic flavor🥠 Golden Egg Rolls – crispy on the outside, packed with veggies inside🍚 Steamed White Rice – soft, fluffy, and perfect for soaking up every bite🥣 Served with soy dipping sauce and chili sauce for extra flavor kick 📦 Available for fast delivery anywhere in the USA🔥 Perfect for lunch, dinner, or gifting🥢 Restaurant-quality, made fresh and delivered hot Order now and bring the taste of Asia right to your door!",,"Size: Large — ₦119,900 | Size: Medium — ₦93,900 | Size: Small — ₦83,900",https://i.ibb.co/rGs8BsBT/0064-asian-dishes-chinese-png.png,false
PROD-0063,Baby Gund My 1st Teddy Bear Stuffed Animal Plush,"Item pictured are the exact item you will receiveBrand New, factory sealed. Super soft!!Feel confident buying from a long time, 100% positive feedback","₦48,900",,https://i.ibb.co/8nyPyhSx/0065-baby-gund-my-1st-teddy-bear-stuffed-animal-plush-t-jpg.jpg,false
PROD-0064,Big Teddy Bear Stuffed Animal Large Bear Plush,Oversized plush teddy bear with a red heart — a grand romantic gesture she'll treasure forever.,"₦121,500",,https://i.ibb.co/B2wsv95p/0066-big-teddy-bear-stuffed-animal-large-bear-plush-wit-png.png,false
PROD-0065,Birthday Gift Basket,"100% Money Back Guarantee if you are not satisfied with your purchase!___________________Description: Birthday Gifts for Men,Man Gifts Basket Ideas Se","₦104,500",,https://i.ibb.co/Y7XG0Rhd/0067-birthday-gift-basket-for-men-unique-set-of-essenti-jpg.jpg,false
PROD-0066,Birthday Gift Box,Store New Arrivals Add to Favorite View Feedback ContactBirthday Gifts Box for Men Dad Gifts Basket Set for Fathers 16 Oz Tumblers Wallet Toiletry Bag,"₦119,500",,https://i.ibb.co/rfNvdG3n/0068-birthday-gift-box-for-dad-11pc-basket-set-with-16o-png.png,false
PROD-0067,Birthday Gift Box,We offer a 30-Day Return Policy on items which you are not completely satisfied with. You have the option for a full-refund or an exchange of the item.,"₦72,500",,https://i.ibb.co/LznjrqkN/0069-birthday-gift-box-for-men-unique-personalized-birt-jpg.jpg,false
PROD-0068,BMW 3-Series Key FOB,"Disclaimer: Any product names, logos, brands, or other trademarks or images featured or referred to within the REMOTESUPERMARKET listings are the prop","₦51,500",,https://i.ibb.co/PsD0CDCx/0070-bmw-3-series-key-fob-20062011-replacement-remote-f-jpg.jpg,false
PROD-0069,BMW 7-Series Smart Key FOB – Remote (Parts Only),FOR PARTS ONLY ORIGINAL BMW 7-SERIES OEM SMART KEY LESS ENTRY REMOTE FOB CAR USA. Shipped with USPS Ground Advantage.,"₦113,900",,https://i.ibb.co/xqsc6JkW/0071-bmw-7-series-smart-key-fob-oem-remote-parts-only-jpg.jpg,false
PROD-0070,BMW Smart Key FOB,Please read the entire listing content before purchasing.,"₦145,500",,https://i.ibb.co/TM0HW6fH/0072-bmw-smart-key-fob-2018-530i540i-oem-remote-n5f-id2-png.png,false
PROD-0071,BMW Smart Key FOB,Please read the entire listing content before purchasing.,"₦130,900",,https://i.ibb.co/Q7g2Q47r/0074-bmw-smart-key-fob-x5-x6-m5-m550i-oem-remote-n5f-id-jpg.jpg,false
PROD-0072,"Bow Tie Giant Teddy Bear, Life Size Teddy Bear","Bow Tie Giant Teddy Bear, Life Size Teddy Bear, Lifesize Stuffed Animal Doll, Giant Stuffed Animal Doll for Baby Shower, Birthday, Valentine Gift Description: Cute Doll: With a healing smile, silky ribbon bow, beautiful footprint, and fluffy ears, the giant teddy bear is too cute for you to take your eyes off! The teddy bear stuffed animal has a very nice expression that makes you smile. Relieves Loneliness & Enhance Interaction: Perfect size for cuddling and soft to the touch, the life-size teddy bear accompanies kids through their time alone! The teddy bear is squishy and squeezable, you can have fun with your child and enhance the parent-child relationship. Excellent Quality & Durable: Made of polyester and plush material, the filling is soft and fluffy, perfect for hugging. Lock the eyelets of the washer and the stitched nose for safety and durability; eyes that are not easy for young children to chew or remove. Ideal Gift: Soft fluffy teddy bear is the perfect gift for girls, girlfriends, kids, friends birthdays, Christmas, Thanksgiving, Easter and Valentine’s Day. Home Decor: The giant bear is very versatile and perfect as a decoration for baby showers, parties, weddings, birthdays, Christmas, and other occasions. Item Name: Giant Teddy Bear Material: Plush Style: Cute Features: Healing Smile, Beautiful Footprint, Fluffy Ears Size Details: 120cm, L: 30cm/11.81″, W: 20cm/7.87″, H: 120cm/47.24″ (Approx.) 140cm, L: 30cm/11.81″, W: 20cm/7.87″, H: 140cm/55.12″ (Approx.) Notes: Due to the light and screen setting difference, the item’s color may be slightly different from the pictures. Please allow slight dimension difference due to different manual measurement. Package Includes: 1 x Giant Teddy Bear",,"Color: Light Brown 140Cm • Ships From: United States — ₦121,500",https://i.ibb.co/wFQY7dJk/0075-bow-tie-giant-teddy-bear-life-size-teddy-bear-life-webp.webp,false
PROD-0073,Brinks Key 26334 Kwikset Kw1,"Genuine Brinks-branded Kwikset KW1 key blank — reliable, precision-cut for a perfect fit every time.","₦36,000",,https://i.ibb.co/Qj62Zg38/0076-brinks-key-26334-kwikset-kw1-jpg.jpg,false
PROD-0074,Broadway Basketeers™ Chocolate Gift Basket,"Indulge in luxury with the Broadway Basketeers™ Chocolate Food Gift Basket, perfect for all occasions. Our handcrafted gift basket is filled with decadent chocolates, sure to satisfy any sweet tooth. Enjoy free shipping on this delicious treat, making it an ideal gift for adults who appreciate fine chocolate. Treat yourself or a loved one to this delectable assortment of chocolates from Broadway Basketeers™.","₦71,500",,https://i.ibb.co/tT9467gK/0077-broadway-basketeers-chocolate-gift-basket-gourmet-jpg.jpg,false
PROD-0075,Teddy Plush Bear with Red Heart,Simply to fall in love with!,"₦62,900",,https://i.ibb.co/Gvgy1ct2/0078-brubaker-teddy-plush-bear-with-red-heart-happy-bir-jpg.jpg,false
PROD-0076,Bunny Milk Chocolate Peanut Butter Easter Candy,Delicious 1-lb gift box of bunny-shaped milk chocolate peanut butter candies — a sweet treat for any occasion.,"₦51,500",,https://i.ibb.co/4n9KBCDg/0079-bunny-milk-chocolate-peanut-butter-easter-candy-gi-jpg.jpg,false
PROD-0077,Burger and Fries,"🍔 Burger & Fries Combo – Comes with a Free Chilled Drink! 🥤🍟 Treat yourself to the classic comfort of our Burger & Fries Combo — the perfect balance of juicy, crispy, and refreshing! What’s Inside: 1 Premium CheeseburgerFreshly grilled beef patty layered with melted cheddar cheese, crispy lettuce, vine-ripened tomatoes, crunchy pickles, and a soft, golden bun. Golden French FriesHot, crispy, and perfectly salted — served in a generous portion. FREE Soft DrinkEnjoy a refreshing chilled drink on the house — because good meals deserve a cool finish! Perfect for lunch breaks, dinner cravings, or on-the-go bites. Satisfaction, flavor, and value all in one box. 🚀 🛒 Grab yours now and enjoy the ultimate fast food fix!",,"Size: Large — ₦78,900 | Size: Medium — ₦66,000 | Size: Small — ₦52,900",https://i.ibb.co/hF0px8FT/0080-burger-and-fries-png.png,false
PROD-0078,Cap America Custom Unisex US-Made Sustainable,US-made sustainable cuffed beanie by CAP AMERICA — customize with your text or logo for a one-of-a-kind look.,,"Color: Black • Size: One Size • Customization Choice: Extra Request — ₦102,900 | Color: Black • Size: One Size • Customization Choice: Front & Back — ₦91,000 | Color: Black • Size: One Size • Customization Choice: Logo/Design/Picture — ₦86,000 | Color: Black • Size: One Size • Customization Choice: No Customization — ₦68,900 | Color: Black • Size: One Size • Customization Choice: Text Single Color — ₦80,900 | Color: Grey • Size: One Size • Customization Choice: Extra Request — ₦102,900 | Color: Grey • Size: One Size • Customization Choice: Front & Back — ₦91,000 | Color: Grey • Size: One Size • Customization Choice: Logo/Design/Picture — ₦86,000 | Color: Grey • Size: One Size • Customization Choice: No Customization — ₦68,900 | Color: Grey • Size: One Size • Customization Choice: Text Single Color — ₦80,900 | Color: Ivory • Size: One Size • Customization Choice: Extra Request — ₦102,900 | Color: Ivory • Size: One Size • Customization Choice: Front & Back — ₦91,000 | Color: Ivory • Size: One Size • Customization Choice: Logo/Design/Picture — ₦86,000 | Color: Ivory • Size: One Size • Customization Choice: No Customization — ₦68,900 | Color: Ivory • Size: One Size • Customization Choice: Text Single Color — ₦80,900 | Color: Navy • Size: One Size • Customization Choice: Extra Request — ₦102,900 | Color: Navy • Size: One Size • Customization Choice: Front & Back — ₦91,000 | Color: Navy • Size: One Size • Customization Choice: Logo/Design/Picture — ₦86,000 | Color: Navy • Size: One Size • Customization Choice: No Customization — ₦68,900 | Color: Navy • Size: One Size • Customization Choice: Text Single Color — ₦80,900",https://i.ibb.co/jkcMNPLs/0081-cap-america-custom-unisex-us-made-sustainable-cuff-png.png,false
PROD-0079,Casio Men's Gold Tone Steel Digital Watch A168wg,Casio Gold A168WGCondition: newWhat’s included in the package1 watch with label,"₦83,500",,https://i.ibb.co/KjXhrkwX/0082-casio-mens-gold-tone-stainless-steel-digital-watch-jpg.jpg,false
PROD-0080,Casio Mtp-vd01d-2b Enticer Series Analog Blue,"The Casio MTP-VD01D-2B Enticer Series Analog Blue Dial Stainless Steel Men’s Watch is a stylish and versatile timepiece suitable for various occasions. Featuring a sleek silver bezel and bracelet, this watch has a classic and elegant design. With features such as a date indicator, water resistance up to 50 meters, and a quartz movement, it combines functionality with a modern aesthetic. The watch comes with papers, original box, and manual, making it a complete and authentic luxury accessory. A perfect choice for those who appreciate quality craftsmanship and timeless style.","₦99,900",,https://i.ibb.co/dw0Q8CvP/0083-casio-mtp-vd01d-2b-enticer-series-analog-blue-dial-jpg.jpg,false
PROD-0081,Champion Men's 2 Pack Advanced Performance,"This is a brand new item, still with its original packaging.","₦56,000",,https://i.ibb.co/KzWMt3MM/0084-champion-mens-2-pack-advanced-performance-stretch-jpg.jpg,false
PROD-0082,Champion Men's 5-Pack Cotton Stretch Boxer,"The Champion Men’s 5-Pack Cotton Stretch Boxer Briefs in Multicolor, Size XL, are a comfortable and stylish underwear option for men. Made of soft cot","₦80,900",,https://i.ibb.co/hF1pdfbh/0085-champion-mens-5-pack-cotton-stretch-boxer-briefs-m-jpg.jpg,false
PROD-0083,Chicken,"Chicken Savor the delicious taste of our premium chicken, sourced from trusted farms and prepared with the utmost care. Whether you’re grilling, roasting, or frying, our chicken is perfect for any recipe. Enjoy tender, juicy meat that’s rich in flavor and versatile enough for a variety of dishes. From family dinners to gourmet creations, our high-quality chicken ensures a delightful dining experience every time.",,"Size: Large — ₦88,900 | Size: Normal — ₦52,900",https://i.ibb.co/fYkV5Wzd/0086-chicken-jpeg.jpg,false
PROD-0084,Chocolate Gift Basket – Hershey's with Letter,Get Well Soon Chocolate Hershey’s Nugget Bars Gift Basket-Box Wrapped Nicely With Bow Shown. Comes With 1/2 A Pound Of Candy.,"₦41,000",,https://i.ibb.co/xSdrsmyR/0087-chocolate-gift-basket-hersheys-with-letter-jpg.jpg,false
PROD-0085,Basket Holiday Gift Box Secret Santa Yankee Swap,"🎁 Christmas Gift Basket 🎁Make Christmas 2025 one to remember! This Holiday gift box is the perfect Christmas snack box (and candy box) for a Yankee Swap, White Elephant, or work holiday party. A great stocking stuffer holiday gifts for kids this Christmas. This Holiday Care Package includes a variety of cookies, candy, sweets, treats & much more. A perfect cheap, easy gift for friends and family.","₦113,900",,https://i.ibb.co/jPztvXdy/0088-christmas-gift-basket-holiday-gift-box-secret-sant-jpg.jpg,false
PROD-0086,Baskets – 6 Tier Indulgence Nuts Gift Basket,Impressive 6-tier tower overflowing with premium nuts and gourmet treats — the ultimate holiday indulgence gift.,"₦151,500",,https://i.ibb.co/WNGMp0qw/0089-christmas-gift-baskets-6-tier-indulgence-nuts-gift-png.png,false
PROD-0087,"Christmas Gift Baskets for Women Coworker,Secret",Thoughtfully assembled gift basket perfect for coworkers and Secret Santa — delivers joy without the guesswork.,"₦93,900",,https://i.ibb.co/Wh4pvwV/0090-christmas-gift-baskets-for-women-coworkersecret-sa-jpg.jpg,false
PROD-0088,Christmas Gifts for Man Gifts for Men Romantic,"Handpicked gift set for him — perfect for Christmas, graduation, or any celebration worth remembering.","₦81,500",,https://i.ibb.co/v6yZKWVm/0091-christmas-gifts-for-man-gifts-for-men-romantic-gif-png.png,false
PROD-0089,Santa Claus Cap Adult Holiday Hat Thickened Santa,"Description: 1. Santa Claus hats are suitable for most adults, women, and men. If you like Santa Claus and Christmas like us, the best start is to b",,"Color: H0005A (Adult) — ₦36,900 | Color: H0005C (Children) — ₦32,900",https://i.ibb.co/wNNxH1gS/0092-christmas-santa-claus-cap-adult-christmas-holiday-jpg.jpg,false
PROD-0090,Santa Claus Printed Baseball Cap Red Funny,Christmas Santa Claus Printed Baseball Cap Red Funny Festive Holiday Hat,"₦54,900",,https://i.ibb.co/PSqjsPp/0093-christmas-santa-claus-printed-baseball-cap-red-fun-jpg.jpg,false
PROD-0091,Sweater Unisex Ugly Santa Novelty Fairisle Retro,Retro Holiday Jumper • 100% Acrylic • Red / Black / Blue • Sizes S → 2XL,,"Sweater Color: Black • Sweater Size: 2Xl — ₦82,900 | Sweater Color: Black • Sweater Size: L — ₦82,900 | Sweater Color: Black • Sweater Size: M — ₦82,900 | Sweater Color: Black • Sweater Size: S — ₦82,900 | Sweater Color: Black • Sweater Size: Xl — ₦82,900 | Sweater Color: Blue • Sweater Size: 2Xl — ₦82,900 | Sweater Color: Blue • Sweater Size: L — ₦82,900 | Sweater Color: Blue • Sweater Size: M — ₦82,900 | Sweater Color: Blue • Sweater Size: S — ₦82,900 | Sweater Color: Blue • Sweater Size: Xl — ₦82,900 | Sweater Color: Red • Sweater Size: 2Xl — ₦82,900 | Sweater Color: Red • Sweater Size: Buy In Bulk Moq 1000 — ₦49,900 | Sweater Color: Red • Sweater Size: L — ₦82,900 | Sweater Color: Red • Sweater Size: M — ₦82,900 | Sweater Color: Red • Sweater Size: S — ₦82,900 | Sweater Color: Red • Sweater Size: Xl — ₦82,900",https://i.ibb.co/YBRs8D6f/0094-christmas-sweater-unisex-ugly-santa-novelty-fairis-png.png,false
